SampleID	k__Bacteria|Other|Other|Other	k__Bacteria|p__Actinobacteria|Other|Other	k__Bacteria|p__Actinobacteria|c__Actinobacteria|Other	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Gaiellales	k__Bacteria|p__Bacteroidetes|Other|Other	k__Bacteria|p__Bacteroidetes|c__|o__	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	k__Bacteria|p__Cyanobacteria|c__4C0d-2|o__YS2	k__Bacteria|p__Cyanobacteria|c__Chloroplast|o__Streptophyta	k__Bacteria|p__Cyanobacteria|c__Nostocophycideae|o__Stigonematales	k__Bacteria|p__Firmicutes|Other|Other	k__Bacteria|p__Firmicutes|c__Bacilli|Other	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	k__Bacteria|p__Firmicutes|c__Bacilli|o__Turicibacterales	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	k__Bacteria|p__Gemmatimonadetes|c__Gemm-1|o__	k__Bacteria|p__Lentisphaerae|c__[Lentisphaeria]|o__Victivallales	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__RF32	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|Other	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	k__Bacteria|p__Spirochaetes|c__[Brachyspirae]|o__[Brachyspirales]	k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	k__Bacteria|p__TM7|c__TM7-3|Other	k__Bacteria|p__TM7|c__TM7-3|o__	k__Bacteria|p__TM7|c__TM7-3|o__CW040	k__Bacteria|p__TM7|c__TM7-3|o__EW055	k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	k__Bacteria|p__Tenericutes|c__RF3|o__ML615J-28	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	k__Bacteria|p__WPS-2|c__|o__	k__Bacteria|p__[Thermi]|c__Deinococci|o__Deinococcales	k__Bacteria|p__[Thermi]|c__Deinococci|o__Thermales
K160VTCD.03	4.15049702202e-05	0.0	0.0	0.00244879324299	0.0977442048685	0.0202959304377	0.0	2.07524851101e-05	0.0	0.247328117542	0.0	0.0	0.0	0.0	0.0	0.00010376242555	0.0	0.0	0.0	0.00367318986449	0.0	0.571440429991	0.000830099404404	4.15049702202e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000269782306431	0.0	0.0308589453587	0.0	0.0	0.0	0.00207524851101	6.22574553303e-05	0.0	0.0	0.018469711748	0.0	0.0	0.0	0.0	0.0	0.00419200199224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010376242555
D160V4YZ.03	3.16050631311e-05	0.0	0.0	0.0071585467992	0.192111376242	0.00180148859847	0.0	0.0	0.0	0.0445473364833	0.0	0.0	0.0	0.0	0.0	0.000300248099746	0.0	0.0	0.0	0.014696354356	0.0	0.717956416618	0.000158025315656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212227998925	0.0	0.0	0.0	0.0	0.0	1.58025315656e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160T3SN.03	9.02480532206e-05	0.0	0.0	0.00241091227889	0.200556959414	0.00349388891754	0.0	0.0	0.0	0.0465937806199	0.0	0.0	0.0	0.0	0.0	0.00025785158063	0.0	0.0	0.0	0.0151874580991	0.0	0.72310608014	3.86777370945e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021272755402	0.0	0.0	0.00558248672064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000554380898355	0.0	0.0	0.0
D160TD2P.03	0.0	0.0	0.0	0.00510639668809	8.05425345125e-05	0.0108893506661	0.0	0.0	0.0	0.108990157702	0.0	0.0	0.0	0.0	0.0	0.000225519096635	0.0	0.0	0.0	0.0203611527248	0.0	0.828202773885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0233573350086	0.0	0.00112759548317	3.2217013805e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00162695919715	0.0	0.0	0.0
J160WDD4.03	0.0	0.0	0.0	0.0087077776624	0.0607170936494	0.00347124356559	0.0	0.0	0.0	0.326474907656	0.0	0.0	0.0	0.0	0.0	1.48343742119e-05	0.0	1.48343742119e-05	0.0	0.0013647624275	1.48343742119e-05	0.562089273264	0.000163178116331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00950883386984	0.0	0.0	0.0274584266663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160VGCN.03	3.16025661284e-05	0.0	0.0	0.0159750971779	0.000837468002402	0.00206996808141	0.0	0.0	0.0	0.132730777739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00535663495876	0.0	0.827434187656	0.000252820529027	1.58012830642e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.16025661284e-05	0.0	0.0	0.0	1.58012830642e-05	0.0	0.0	0.0	0.0151850330247	0.0	4.74038491926e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58012830642e-05
A160TG7Z.03	0.000141456054319	0.0	0.0	0.00287627310449	0.123302527348	0.0037250094304	0.0	0.0	0.0	0.00943040362127	0.0	0.0	0.0	0.0	0.0	3.14346787376e-05	0.0	1.57173393688e-05	0.0	0.0142399094681	4.71520181064e-05	0.815054067647	0.000172890733057	1.57173393688e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.28693574752e-05	0.0	0.0	0.0	0.0	3.14346787376e-05	0.0	0.0	0.0293757072803	0.0	0.00135169118572	0.00012573871495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160V9R6.03	0.000305099520558	0.0	0.0	0.0112596251634	0.000188871131774	0.0414644776987	0.0	0.0	0.0	0.187926776115	0.0	0.0	0.0	0.0	0.0	0.0	2.9057097196e-05	0.0	0.0	0.0376870550632	0.0	0.647450239721	0.0014237977626	0.00765654511114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014237977626	0.0	0.0	0.0	0.000493970652332	0.0	0.0	0.0602063053901	0.0	0.00248438181026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160V5P5.03	0.000520118170848	0.0	0.0	0.00183081596139	0.0782049681688	0.00636624641118	0.0	0.0	0.0	0.034951941081	0.0	0.0	0.0	0.0	0.0	0.000166437814671	2.08047268339e-05	0.0	0.0	0.0255065950984	6.24141805018e-05	0.745474971914	0.000957017434361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.16094536679e-05	0.0	0.0	0.0952648441726	0.0	0.0106312154121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160VWM4.03	4.22564969364e-05	0.0	2.81709979576e-05	0.00381717022326	0.278963307275	0.00011268399183	0.0	0.0	0.0	0.0204380590182	0.0	0.0	0.0	0.0	0.0	8.45129938728e-05	0.0	0.0	0.0	0.00642298753433	0.0	0.568349883795	0.000183111486724	1.40854989788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00328192126206	0.0	0.0	0.118177336432	0.0	7.0427494894e-05	0.0	0.0	0.0	0.0	0.0	1.40854989788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160V4Y2.03	0.0	0.0	0.0	0.0127433436365	0.143828064277	0.000524194277245	0.0	0.0	0.0	0.0659761762739	0.0	0.0	0.0	0.0	0.0	1.80756647326e-05	0.0	0.000126529653128	0.0	0.0268242864631	0.0	0.727726262133	0.000307286300454	1.80756647326e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.61513294651e-05	0.0	0.0	0.0	0.0	0.00406702456483	0.0	0.0	0.0176780001085	0.0	0.000108453988395	0.0	0.0	0.0	1.80756647326e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160TWGJ.03	2.68795527242e-05	0.0	0.0	0.0027685939306	0.0492836599199	0.00745907588098	0.0	0.0	0.0	0.00220412332339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000215036421794	0.0	0.0171491546381	1.34397763621e-05	0.87040023654	0.00133053785985	9.40784345348e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.34397763621e-05	0.0	0.0	0.0489476655108	0.0	8.06386581727e-05	1.34397763621e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160TXGX.03	1.42906139248e-05	0.0	0.0	0.00551617697496	0.21996112953	0.00240082313936	0.0	0.0	0.0	0.0425002858123	0.0	0.0	0.0	0.0	0.0	0.000185777981022	0.0	1.42906139248e-05	0.0	0.0186635417858	0.0	0.688078769864	0.000100034297473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00481593689265	0.0	0.0	0.0162912998742	0.0	0.000214359208872	0.0	0.0	0.0	0.0	0.0	1.42906139248e-05	0.0	0.0	0.0	0.0	0.00122899279753	0.0	0.0	0.0
