SampleID	k__Bacteria|Other	k__Bacteria|p__Actinobacteria	k__Bacteria|p__Bacteroidetes	k__Bacteria|p__Cyanobacteria	k__Bacteria|p__Firmicutes	k__Bacteria|p__Fusobacteria	k__Bacteria|p__Gemmatimonadetes	k__Bacteria|p__Lentisphaerae	k__Bacteria|p__Proteobacteria	k__Bacteria|p__Spirochaetes	k__Bacteria|p__Synergistetes	k__Bacteria|p__TM7	k__Bacteria|p__Tenericutes	k__Bacteria|p__Verrucomicrobia	k__Bacteria|p__WPS-2	k__Bacteria|p__[Thermi]
J160PYPB.03	0.0	0.0212875359934	0.344302756067	0.0	0.598416289593	0.0	0.0	0.0	0.0359934183464	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160R4CZ.03	0.0	0.0278594011531	0.173219267249	0.0	0.792077366561	0.0	0.0	0.0	0.00684396503627	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160S8L9.03	0.0	0.456820338644	0.190899555467	0.0	0.333599720294	0.0	0.0	0.0	0.0186803855951	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160QQYT.03	0.0	0.222195171434	0.133211604788	0.0	0.63258267397	0.0	0.0	0.0	0.0120105498073	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160QXYH.03	0.0	0.0335559095685	0.257499237366	0.0	0.700742297393	0.0	0.0	0.0	0.0082025556723	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160RHCC.03	0.0	0.0130888665148	0.460653913412	0.0	0.503205977426	0.014943564199	0.0	0.0	0.00810767844841	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160QBKP.03	0.0	0.361174062431	0.335404634842	0.0	0.272132465824	0.0	0.0	0.0	0.0312888369033	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160QNTX.03	0.0	0.75308830841	0.0803533866218	0.0	0.137338891651	0.0	0.0	0.0	0.029219413317	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160QYBN.03	0.000124667553191	0.719622672872	0.0497007978723	0.0	0.122755984043	4.15558510638e-05	0.0	0.0	0.107754321809	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160QD20.03	0.0	0.135884567127	0.226139690506	0.0	0.634713508992	0.0	0.0	0.0	0.00326223337516	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160PGYR.03	0.0	0.000166002656042	0.000132802124834	0.000132802124834	0.996115537849	0.0	0.0	0.0	0.00345285524568	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160PY5D.03	0.000384714029238	0.105219286997	0.450564247243	0.000192357014619	0.402923826622	0.0	0.0	0.0	0.0407155680944	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160R7PC.03	0.0	0.00702704824716	3.92572527775e-05	0.0	0.146782868135	0.0	0.0	0.0	0.846150826365	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160T3M0.03	0.0	0.0577177265384	0.197826406227	0.0	0.737406373917	0.0	0.0	0.0	0.00704949331767	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160S9TP.03	8.83080183681e-05	0.105307311904	0.0610208406923	0.0	0.767131755563	0.0	0.0	0.0	0.066451783822	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160R145.03	0.0	0.0411004554375	0.298107897952	0.0	0.649387195912	0.0	0.0	0.0	0.011404450698	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160QRJ5.03	0.0	0.000162001036807	0.998444790047	0.0	0.000745204769311	0.0	0.0	0.0	0.000648004147227	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160PB7V.03	0.0	0.00190488921565	0.987133643017	0.0	0.00300771981419	0.0	0.0	0.0	0.00795374795308	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160PQJC.03	0.0	0.432101727447	0.106705854127	0.0	0.168366122841	0.0	0.0	0.0	0.292826295585	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160R9MV.03	0.0	0.309131686416	0.102764946107	0.0	0.579667938676	0.0	0.0	0.0	0.00843542880096	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160QZNF.03	7.81555295037e-05	0.280734661977	0.481711606096	0.0	0.193395857757	0.0	0.0	0.0	0.0440797186401	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160R50B.03	4.07913522333e-05	0.338935345707	0.179889863349	0.0	0.274444217826	0.0	0.0	0.0	0.206689781766	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160RGPF.03	0.00101578371621	0.244217846539	0.098452883263	0.0	0.592280043757	0.0	0.0	0.0	0.0640334427254	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160P2W3.03	0.0	0.0128175250524	0.0	0.0	0.98665812165	0.0	0.0	0.0	0.0005243532976	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160Q8LD.03	0.0	0.270196536941	0.281665831524	0.0	0.40543399588	0.0	0.0	0.0	0.042703635655	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160QX58.03	0.0	0.0	3.79968082681e-05	3.79968082681e-05	0.294171289612	0.0	0.0	0.0	0.705752716772	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160QK9X.03	0.0	0.0439714325725	7.00182047332e-05	0.0	0.942445035709	0.0	0.0	0.0	0.0124632404425	0.0	0.0	0.0	0.0	0.0	0.0	0.001050273071
G160QVBJ.03	0.0	2.81602883614e-05	5.63205767227e-05	2.81602883614e-05	0.244065219228	0.0	0.0	0.0	0.755822139619	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160QS8K.03	2.7908015182e-05	2.7908015182e-05	0.0	0.0	0.16560616209	0.0	0.0	0.0	0.83433802188	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160QPL7.03	0.0	0.00023137436372	7.71247879068e-05	0.0	0.400277649236	0.0	0.0	0.0	0.599413851612	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160QYM8.03	2.81127885075e-05	0.00022490230806	0.0	0.0	0.290039639032	0.0	0.0	0.0	0.709707345872	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160QKKR.03	0.0	0.190232088799	0.0	0.0	0.788012108981	0.0	0.0	0.0	0.02175580222	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160R5ZW.03	0.0	0.0162666892006	4.22511407808e-05	0.0	0.980057461551	0.0	0.0	0.0	0.00363359810715	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160Q7FK.03	0.0	0.691871657754	0.000133689839572	0.0	0.307192513369	0.0	0.0	0.0	0.000802139037433	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160P19Y.03	0.0	0.000208608580766	0.0	0.0	0.999513246645	0.0	0.0	0.0	0.000278144774355	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160R5YZ.03	0.0	0.213458124899	3.22736808133e-05	0.0	0.786154590931	0.0	0.0	0.0	0.000355010488946	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160QK8Y.03	0.0	0.00375140677754	0.367012629736	0.0	0.628735775916	0.0	0.0	0.0	0.000250093785169	0.0	0.0	0.0	0.0	0.0	0.0	0.000250093785169
G160PSQM.03	0.0	0.0138426966292	0.0	0.0	0.985528089888	0.0	0.0	0.0	0.000539325842697	0.0	0.0	0.0	0.0	0.0	0.0	8.98876404494e-05
F160QZ1V.03	0.0	3.73622267887e-05	3.73622267887e-05	0.0	0.999850551093	0.0	0.0	0.0	7.47244535774e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160QM3J.03	0.0	0.00175615752733	0.0	0.0	0.340694560302	0.0	0.0	0.0	0.657549282171	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160R3W9.03	0.0	0.0335316585867	0.0	0.0	0.966101072425	0.0	0.0	0.0	0.000367268987807	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160V9X0.03	5.9080704242e-05	0.121623537753	0.153078104691	0.00160699515538	0.698404820985	0.0	0.0	0.0	0.0252274607113	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160SRHH.03	2.70705594131e-05	0.142093366359	0.103666707273	0.0	0.716476495987	0.000730905104154	0.0	0.0	0.0368565666409	0.0	0.0	0.000148888076772	0.0	0.0	0.0	0.0
H160TMKZ.03	0.0	0.0583028035032	0.113177880155	0.0	0.816915360304	0.00160379880187	0.0	0.0	0.00998443371751	0.0	0.0	0.0	0.0	1.57235176654e-05	0.0	0.0
C160SLF8.03	0.0	0.428373101952	0.042273318872	0.0	0.502976138829	0.0	0.0	0.0	0.0263774403471	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160WR7F.03	0.0	0.0881980008892	0.0548355756089	0.0	0.827852520296	0.0	0.0	0.0	0.0289162975283	0.0	0.0	0.0	0.0	6.58685592899e-05	0.0	0.00013173711858
J160TS0Q.03	3.7771006975e-05	0.137549417067	0.0477047818095	0.0	0.749628585098	2.51806713167e-05	0.0	0.0	0.065041674011	0.0	0.0	1.25903356583e-05	0.0	0.0	0.0	0.0
H160S90K.03	0.0	0.0733831415868	0.000168064659058	0.0	0.658828742112	0.0	0.0	0.0	0.267620051642	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160TF0K.03	0.0	0.100408447523	2.8233699744e-05	0.0	0.654504216232	0.0	0.0	0.0	0.245059102545	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160T6WZ.03	1.25760853162e-05	0.0394386035515	0.11295839831	0.0	0.669110619246	0.0	0.0	0.0	0.178479802807	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160TPZ4.03	6.76416077057e-05	0.147566931371	0.120550873253	0.0	0.670247162435	0.0	0.0	0.0	0.0615673913338	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160V2J2.03	3.46008788623e-05	0.141090850374	0.35157953012	0.0	0.489983045569	0.0	0.0	0.0	0.0173119730574	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160TK8J.03	5.82852480037e-05	0.0609226554759	0.000743136912048	0.0	0.851868042199	5.82852480037e-05	0.0	0.0	0.0863495949175	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160TQW2.03	2.35804565176e-05	0.403249386908	0.000624882097717	0.0	0.500318336163	0.0	0.0	0.0	0.0957720241464	0.0	1.17902282588e-05	0.0	0.0	0.0	0.0	0.0
D160S815.03	0.0	0.0993096177046	0.480053932949	0.0	0.416986851309	0.0	0.0	0.0	0.00362932249268	0.0	0.0	2.02755446518e-05	0.0	0.0	0.0	0.0
C160TQV5.03	1.4287143e-05	0.163987827354	0.223108025088	0.0	0.574271712886	0.0	0.0	0.0	0.038618147529	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160T21M.03	3.52883054556e-05	0.150187028019	0.218081727715	0.0	0.595560731174	0.0	0.0	0.0	0.0353059496083	0.0	0.0	0.0	0.0	0.000829275178206	0.0	0.0
K160SS7Y.03	3.34464939713e-05	0.155476027225	0.000434804421627	0.0	0.658829038246	0.0	0.0	0.0	0.185226683613	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160TF1G.03	0.0	0.370972453481	1.46057897351e-05	0.0	0.567405719627	0.0	0.0	0.0	0.0616072211024	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160SVQ8.03	4.05128932283e-05	0.0326736483886	0.0824234812729	0.0	0.711406405088	0.0	0.0	0.0	0.173455952357	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160SWRQ.03	7.34070666536e-05	0.0582118038563	0.0204928061075	0.0	0.854409317804	0.00166389351082	0.0	0.0	0.0640966036997	0.0	0.0	1.22345111089e-05	0.0	0.00103993344426	0.0	0.0
A160TDKQ.03	0.0	0.0585981269626	0.230505332762	0.0	0.605015977535	9.68335431393e-05	0.0	0.0	0.105783729198	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160W5P3.03	7.17531690983e-05	0.175209280077	0.0	0.0	0.73659411624	3.58765845492e-05	0.0	0.0	0.0880889739297	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160RV0F.03	0.0	0.0898708972959	2.56920804162e-05	0.0	0.775091528036	0.0	0.0	0.0	0.135011882587	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160SRG7.03	1.43924238281e-05	0.215209913502	0.196600509492	0.0	0.532721175573	4.31772714843e-05	0.0	0.0	0.0554108317382	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160T7X0.03	2.65614831932e-05	0.0518745766764	0.140377438676	0.0	0.738900620211	0.000411702989495	0.0	0.0	0.0683825384809	0.0	0.0	0.0	0.0	2.65614831932e-05	0.0	0.0
B160T0HW.03	0.0	0.0557289505494	0.173212578253	0.0	0.641036280647	1.80410976204e-05	0.0	0.0	0.130004149452	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160V2JZ.03	0.0	0.241199307868	0.000567083012229	0.0	0.724106844256	0.0	0.0	0.0	0.0341267648641	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160T6JN.03	0.0	0.124585937617	0.00083936627846	0.0	0.817887494941	0.0	0.0	0.0	0.050317010657	0.0	0.0	0.0	0.0	0.00637019050617	0.0	0.0
F160SX0V.03	0.0	0.180233447169	0.250828278709	0.0	0.512067383659	0.0	0.0	0.0	0.0434400326214	0.0	0.0	0.0	0.0	0.0134308578419	0.0	0.0
D160TCFT.03	0.0	0.143578153145	0.147469666587	0.0	0.602266934031	0.0	0.0	0.0	0.106685246236	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160VKL1.03	4.7154241524e-05	0.302848116188	0.0109397840336	0.0	0.673857688499	0.0	0.0	0.0	0.0123072570378	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160VKLY.03	0.0	0.335542092642	0.0727786192099	0.0	0.56454310236	0.0	0.0	0.0	0.0271361857882	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160W5XV.03	0.0	0.172424311752	0.122179734397	0.0	0.688052205554	7.62601998017e-05	0.0	0.0	0.017267488098	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160T7QM.03	0.0	0.121712443184	0.225735855898	0.0	0.490890019813	0.0	0.0	0.0	0.157725030108	0.0	0.0	0.0	0.0	0.00393665099776	0.0	0.0
B160TQ93.03	1.45171592823e-05	0.17941757157	0.0887433946925	0.0	0.631598048894	0.0	0.0	0.0	0.100168399048	0.0	0.0	0.0	0.0	5.80686371291e-05	0.0	0.0
D160S2JL.03	1.49972255133e-05	0.281617900688	0.186400515905	0.0	0.520523703115	0.0	0.0	0.0	0.0114428830666	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160TJ94.03	1.35418782585e-05	0.169124517571	0.116080980432	0.0	0.683106506873	0.0	0.0	0.0	0.0316744532467	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160SY68.03	0.000167982529817	0.0933236276761	0.254381544319	0.0	0.621889990108	0.0	0.0	0.0	0.0301808611904	0.0	0.0	1.86647255352e-05	0.0	3.73294510704e-05	0.0	0.0
K160S7JK.03	0.0	0.0340936145898	0.321722775106	0.0	0.555533069854	0.0139398123899	0.0	0.0	0.0746988238655	0.0	1.19041950383e-05	0.0	0.0	0.0	0.0	0.0
B160W0VW.03	5.22896322732e-05	0.0460279488085	0.183366667974	1.30724080683e-05	0.467717688275	0.00464070486424	0.0	0.0	0.298129338405	0.0	0.0	5.22896322732e-05	0.0	0.0	0.0	0.0
A160V3W0.03	0.0	0.241289876372	0.107510281713	0.0	0.601847620694	0.0	0.0	0.0	0.0493522212205	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160VX7N.03	0.0	0.160790744284	0.128754061523	0.0	0.675169293371	0.00022774892958	0.0	0.0	0.0350581518934	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160T4R9.03	6.47567735585e-05	0.358066103714	0.320818007564	0.0	0.312399627001	9.06594829819e-05	0.0	0.0	0.00856084546444	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160V646.03	0.000171659085057	0.438969064581	0.0592223843447	0.0	0.41774464485	0.0	0.0	0.0	0.0835734516964	0.0	0.0	0.0	0.0	0.000318795443677	0.0	0.0
G160S450.03	0.0	0.228479555798	0.0669905642143	0.0	0.516543374743	0.0	0.0	0.0	0.187986505245	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160THHV.03	1.71720987739e-05	0.132671635127	0.203832812446	0.0	0.602637634372	0.0	0.0	0.0	0.0593639454614	0.0	0.0	0.0	0.0	0.00147680049456	0.0	0.0
G160W0FY.03	1.02498923761e-05	0.242594452758	0.2684856809	0.0	0.43564092577	0.0	0.0	0.0	0.0532686906787	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160T83V.03	0.0	0.138928832715	0.406657584702	0.0	0.443792729383	0.000239662958198	0.0	0.0	0.0103811902419	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160TCGS.03	1.04276374102e-05	0.127331880416	0.136591622436	0.0	0.545010896881	0.0	0.0	0.0	0.19105517263	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160TL7H.03	0.0	0.205623655503	0.124120110487	0.0	0.581739030817	0.000114560659869	0.0	0.0	0.0881098764018	0.0	0.0	0.0	0.0	0.000292766130777	0.0	0.0
K160SLMX.03	0.0	0.00481171159455	0.000102179203745	0.0	0.553634792948	0.0	0.0	0.0	0.441451316254	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160TL8R.03	0.0	0.282339498299	0.0260150935374	0.0	0.684948979592	0.000146152210884	0.0	0.0	0.00651041666667	0.0	0.0	2.65731292517e-05	0.0	1.32865646259e-05	0.0	0.0
C160VT79.03	0.0	0.0495777876541	0.295045729924	0.00105260695656	0.618172674323	0.0	0.0	0.0	0.0360459404458	0.0	0.0	2.33912657014e-05	0.0	8.18694299549e-05	0.0	0.0
E160TQS7.03	0.000104238020073	0.100187628436	0.0638234505763	0.0	0.713673050004	0.0	0.0	0.0	0.122196741817	0.0	0.0	1.48911457248e-05	0.0	0.0	0.0	0.0
J160VTDP.03	0.0	0.0561599677647	0.370781706457	0.0	0.425203989121	0.00789513448172	0.0	0.0	0.139959202176	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160SLTY.03	0.0	0.046541495933	0.0	0.0	0.895859580454	0.0	0.0	0.0	0.0575744602777	0.0	0.0	1.22316677879e-05	0.0	0.0	0.0	1.22316677879e-05
J160TX8N.03	2.42289147869e-05	0.0164272042255	0.09095534611	0.0	0.736946672159	0.0	0.0	0.0	0.155630395981	0.0	0.0	1.61526098579e-05	0.0	0.0	0.0	0.0
H160X7TT.03	2.24004300883e-05	0.15103489987	0.234241297433	0.0	0.595862640563	4.48008601765e-05	0.0	0.0	0.018793960844	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160V6YF.03	1.9638648861e-05	0.200196386489	0.171013354281	0.0	0.593067556952	1.9638648861e-05	0.0	0.0	0.0330322073841	0.0	0.0	0.0	0.0	0.00265121759623	0.0	0.0
D160VZLD.03	1.04652866442e-05	0.250873851435	0.0954329489085	0.0	0.615065826653	3.13958599326e-05	0.0	0.0	0.0385645812839	0.0	0.0	2.09305732884e-05	0.0	0.0	0.0	0.0
E160SV7Z.03	3.46888983962e-05	0.105003295445	0.0	0.0	0.524692714175	0.0	0.0	0.0	0.370269301481	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160WH8Y.03	0.0	0.0408678214113	0.162909339327	0.0	0.629258671603	0.0334413151748	0.0	0.0	0.133522852484	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160X7VQ.03	1.34033883766e-05	0.0796831438988	0.182339695475	0.0	0.724989277289	0.00727803988848	0.0	0.0	0.00569644006005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160WXGK.03	0.0	0.130434782609	0.156220591003	0.0	0.694616977226	0.00426178376489	0.0	0.0	0.0144524212847	0.0	0.0	0.0	0.0	1.3444112823e-05	0.0	0.0
J160T88C.03	2.82031756776e-05	0.112220436021	0.249344276165	0.0	0.523859886623	0.0	0.0	0.0	0.111980709028	0.0	0.0	0.0	0.0	0.00256648898666	0.0	0.0
B160WXFN.03	0.0	0.185130240093	0.229116988551	0.0	0.573202031418	0.0027668056137	0.0	0.0	0.00978393432477	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160SS9R.03	0.000112228865264	0.153161793213	1.02026241149e-05	0.0	0.707184687902	0.0	0.0	0.0	0.139531087396	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160WH81.03	3.6887437983e-05	0.300392851215	0.130526199303	0.0	0.562533429241	0.0	0.0	0.0	0.006510632804	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160VVYB.03	3.4501000529e-05	0.188858476896	0.111265726706	0.0	0.658658601099	0.00033350967178	0.0	0.0	0.0408376842928	0.0	0.0	1.15003335097e-05	0.0	0.0	0.0	0.0
G160SKJY.03	0.0	0.16362152994	0.0525366597248	0.0	0.772452068618	0.0	0.0	0.0	0.011389741718	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160S7QY.03	0.0	0.0277898490167	2.22853640871e-05	0.0	0.573625271603	0.0	0.0	0.0	0.398562594016	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160VJ7Z.03	3.50889504895e-05	0.149970174392	0.225715522182	0.0	0.58995052458	0.0	0.0	0.0	0.0338491409055	0.0	0.0	0.0	0.0	0.000479548990023	0.0	0.0
F160TQN9.03	0.0	0.126559941786	0.10440240131	0.0	0.736110605785	0.0	0.0	0.0	0.0296889212298	0.0	0.00323812988903	0.0	0.0	0.0	0.0	0.0
G160TC8J.03	1.01298648676e-05	0.143540185174	0.246905326283	0.000101298648676	0.540256082984	0.0	0.0	0.0	0.0691869770457	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160VH80.03	2.03915171289e-05	0.0209216965742	0.399806280587	0.0	0.542393964111	0.0	0.0	0.0	0.0368576672104	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160WX6J.03	0.0	0.0300644151466	0.522376738306	0.0	0.438047077238	0.000108361928842	0.0	0.0	0.00940340738065	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160WJ8L.03	0.0	0.0751332839035	0.263566712566	0.0	0.625663477268	0.00549612211512	0.0	0.0	0.0300580211607	0.0	0.0	0.0	0.0	0.0	0.0	8.23829867363e-05
K160W4K8.03	0.0	0.0406229368131	0.178608878015	0.0	0.771447434852	0.0	0.0	0.0	0.0092042409414	0.0	0.0	0.0	0.0	0.000116509379005	0.0	0.0
H160TQ4P.03	1.58353127474e-05	0.0599524940618	0.0918289786223	0.0	0.818511480602	1.58353127474e-05	0.0	0.0	0.0296753760887	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160W61G.03	0.0	0.15023998948	0.131714774147	0.0	0.641643106056	0.0	0.0	0.0	0.0764021303176	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160WDS9.03	0.0	0.107924557591	0.0661673393356	0.0	0.810811859671	0.0	0.0	0.0	0.0150962434027	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160T1V2.03	0.0	0.0269982733662	0.210387707763	0.0	0.663881961037	0.0	0.0	0.0	0.098609972618	0.0	0.0	0.0	0.0	0.00012208521548	0.0	0.0
H160T8LY.03	0.0	0.0233352686347	0.178464561654	0.0	0.694319146085	0.0	0.0	0.0	0.103735876022	0.0	0.000145147603948	0.0	0.0	0.0	0.0	0.0
K160SRTH.03	1.62903593653e-05	0.325904929463	0.0922685954452	0.0	0.564069983384	1.62903593653e-05	0.0	0.0	0.0177239109895	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160WMYG.03	0.0	0.0397581024605	0.24707315048	0.0	0.622055852315	0.000304447704188	0.0	0.0	0.0908084470399	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160WN1K.03	4.16152256239e-05	0.179195161536	0.166960285203	0.0	0.596262952739	0.0	0.0	0.0	0.057539985296	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160RYHP.03	0.0	0.0298431124009	0.105607258414	0.0	0.640303768193	0.0	0.0	0.0	0.224245860992	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160ST39.03	0.0	0.0331237747583	0.000270398161293	1.12665900539e-05	0.962516054891	0.0	0.0	0.0	0.0040785055995	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160TQT4.03	0.0	0.18629933361	0.308290188076	0.0	0.442651449303	0.0	0.0	0.0	0.0627590290112	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160WDW0.03	0.0	0.0932069793271	0.04473146788	0.0	0.801028268425	0.000107484504317	0.0	0.0	0.0609257998639	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160WGZS.03	0.0	0.102292948294	0.17614859254	0.0	0.700476214686	6.77885674581e-05	0.0	0.0	0.021014455912	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160W5Q0.03	2.25166904968e-05	0.199362777659	0.0365783637121	0.0	0.75367866431	6.75500714905e-05	0.0	0.0	0.0102901275571	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160TJZK.03	5.16755807043e-05	0.0134356509831	0.196845205798	0.0	0.645957677699	7.75133710565e-05	0.0	0.0	0.143632276568	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160T4HL.03	4.21520001124e-05	0.196034901856	0.0139663627039	0.0	0.758244228689	0.0	0.0	0.0	0.0317123547512	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160SS48.03	0.0	0.036819210795	0.453171467886	0.0	0.444493763594	0.00432775533756	0.0	0.0	0.061187802388	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160T16M.03	2.05187130663e-05	0.793150853578	0.0120855219961	0.0	0.0932370321733	0.0	0.0	0.0	0.101495814183	0.0	1.02593565332e-05	0.0	0.0	0.0	0.0	0.0
D160TBGH.03	2.98745269867e-05	0.0266281617208	0.0748356901016	0.0	0.850199163513	0.0	0.0	0.0	0.0483071101374	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160QH0G.03	0.0	0.131770327391	0.00460325378281	0.0	0.84433826039	0.0	0.0	0.0	0.0192881584359	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160SWK2.03	0.0	0.0701946499207	0.000849218942052	0.0	0.276286678437	1.11739334481e-05	0.0	0.0	0.652658278767	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160SR9G.03	7.84954001696e-05	0.0563126000816	9.41944802035e-05	0.0	0.502433357405	0.0	0.0	0.0	0.441081352633	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160TGYL.03	4.02166335997e-05	0.485039412301	0.0796021234383	0.0	0.381133036624	0.0	0.0	0.0	0.0541852110033	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160STTC.03	0.0	0.0844696592681	0.000447894893998	0.0	0.737367705119	0.0	0.0	0.0	0.177714740719	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160SP56.03	0.0	0.347086984012	0.0553698852859	0.0	0.54551531027	0.00278204317586	0.0	0.0	0.049209646825	0.0	0.0	3.61304308554e-05	0.0	0.0	0.0	0.0
G160T53V.03	0.0	0.300577971408	0.233465420233	0.0	0.386288504061	0.0	0.0	0.0	0.0796681042976	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160SWGC.03	0.0	0.124624697337	9.68523002421e-05	0.0	0.764479418886	0.0	0.0	0.0	0.110799031477	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160S0S4.03	0.0	0.000495402514543	0.00340026271345	0.0	0.104905235504	0.0	0.0	0.0	0.891199099268	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160RPPL.03	0.0	0.0559318772251	0.0570191475031	0.0	0.359549696911	0.0	0.0	0.0	0.52749927836	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160RBPT.03	0.0	0.000986376833172	1.86108836448e-05	0.0	0.062290627559	1.86108836448e-05	0.0	0.0	0.936667162957	0.0	0.0	0.0	0.0	0.0	0.0	1.86108836448e-05
